# data/ro30ra10us100-200-400-600-800-1000-brute.csv
# Users,Ramp,Machine,Duration,Total requests,Success requests,Success percent,Success Variance (Valor menos media total),Success Squared Variance,Duration Variance (Valor menos media total),Duration Squared Variance
600,10,vm,688.0,41520.0,36003.0,86.71242774566474,0.06386110965519265,0.0040782413263925395,-33.23333333333335,1104.4544444444455
600,10,vm,741.0,40142.0,34495.0,85.93243983857306,-0.7161267974364875,0.5128375900066401,19.76666666666665,390.72111111111053
600,10,vm,684.0,40697.0,35135.0,86.33314494925916,-0.3154216867503834,0.09949084047245699,-37.23333333333335,1386.3211111111123
600,10,vm,662.0,43470.0,38019.0,87.46031746031746,0.8117508243079072,0.6589394007645669,-59.23333333333335,3508.5877777777796
600,10,vm,668.0,40633.0,35112.0,86.41252184185268,-0.23604479415686797,0.05571714484855817,-53.23333333333335,2833.7877777777794
600,10,vm,1017.0,41447.0,35750.0,86.25473496272348,-0.3938316732860727,0.1551033868833079,295.76666666666665,87477.9211111111
600,10,vm,750.0,41421.0,36007.0,86.92933536129017,0.28076872528062324,0.07883107709570608,28.76666666666665,827.5211111111103
600,10,vm,663.0,40717.0,35300.0,86.69597465432129,0.04740801831174224,0.0022475202002464876,-58.23333333333335,3391.121111111113
600,10,vm,648.0,41987.0,36605.0,87.18174673113107,0.5331800951215229,0.28428101383379617,-73.23333333333335,5363.121111111113
600,10,vm,673.0,41022.0,35565.0,86.69738189264297,0.0488152566334179,0.0023829292801864506,-48.23333333333335,2326.454444444446
600,10,vm,652.0,40310.0,34951.0,86.70553212602331,0.056965490013766384,0.003245067052508518,-69.23333333333335,4793.254444444447
600,10,vm,652.0,41164.0,35654.0,86.61451753959771,-0.03404909641183451,0.0011593409664624019,-69.23333333333335,4793.254444444447
600,10,vm,672.0,41393.0,35978.0,86.91807793588288,0.26951129987332934,0.07263634075941165,-49.23333333333335,2423.9211111111126
600,10,vm,627.0,42359.0,37030.0,87.41943860808802,0.7708719720784671,0.5942435973361451,-94.23333333333335,8879.921111111114
600,10,vm,243.0,41034.0,36303.0,88.47053662816201,1.8219699921524608,3.319574652304038,-478.23333333333335,228707.12111111113
600,10,vm,696.0,39914.0,34533.0,86.51851480683469,-0.13005182917486025,0.01691347827172703,-25.23333333333335,636.7211111111119
600,10,vm,947.0,41105.0,35317.0,85.91898795766939,-0.729578678340161,0.5322850478885761,225.76666666666665,50970.58777777777
600,10,vm,661.0,41746.0,36402.0,87.198773535189,0.5502068991794573,0.3027276319046735,-60.23333333333335,3628.0544444444463
600,10,vm,704.0,41362.0,35785.0,86.51660944828586,-0.13195718772368537,0.01741269939194394,-17.23333333333335,296.9877777777783
600,10,vm,720.0,40966.0,35538.0,86.74998779475662,0.10142115874707258,0.010286251441598898,-1.2333333333333485,1.5211111111111486
600,10,vm,661.0,39131.0,33731.0,86.20019933045411,-0.44836730555543625,0.20103324069104192,-60.23333333333335,3628.0544444444463
600,10,vm,638.0,39122.0,33728.0,86.21236133122028,-0.43620530478926867,0.19027506792629878,-83.23333333333335,6927.78777777778
600,10,vm,689.0,41631.0,36131.0,86.78869111959838,0.1401244835888349,0.01963487090103766,-32.23333333333335,1038.9877777777788
600,10,vm,753.0,40169.0,34746.0,86.49953944584132,-0.1490271901682263,0.022209103409436683,31.76666666666665,1009.1211111111102
600,10,vm,790.0,40659.0,35096.0,86.31791239332006,-0.33065424268949073,0.10933222820856063,68.76666666666665,4728.854444444442
600,10,vm,1153.0,41090.0,35352.0,86.0355317595522,-0.6130348764573483,0.37581175975307635,431.76666666666665,186422.45444444442
600,10,vm,812.0,42017.0,36446.0,86.74108099102745,0.09251435501789729,0.008558905884377537,90.76666666666665,8238.587777777775
600,10,vm,673.0,40633.0,35186.0,86.59463982477297,-0.05392681123657894,0.002908100970145617,-48.23333333333335,2326.454444444446
1000,10,vm,966.0,51824.0,41898.0,80.84671194813214,0.6780328155997069,0.4597284990300661,16.93333333333328,286.737777777776
1000,10,vm,768.0,46500.0,37016.0,79.60430107526882,-0.5643780572636103,0.31852259152064705,-181.06666666666672,32785.137777777796
1000,10,vm,814.0,51862.0,41935.0,80.85881763140642,0.690138498873992,0.4762911476280471,-135.06666666666672,18243.004444444457
1000,10,vm,690.0,47243.0,37901.0,80.22564189403721,0.05696276150477786,0.0032447561982502024,-259.0666666666667,67115.5377777778
1000,10,vm,658.0,45491.0,36273.0,79.736651205733,-0.43202792679943514,0.1866481295346181,-291.0666666666667,84719.80444444448
1000,10,vm,836.0,47847.0,38230.0,79.90051622881268,-0.26816290371975526,0.07191134293141073,-113.06666666666672,12784.071111111123
1000,10,vm,682.0,48377.0,39180.0,80.988899683734,0.8202205512015723,0.6727617526134111,-267.0666666666667,71324.60444444447
1000,10,vm,1209.0,51081.0,41006.0,80.27642371919109,0.10774458665865438,0.011608895954244284,259.9333333333333,67565.33777777775
1000,10,vm,1081.0,49597.0,39990.0,80.62987680706495,0.4611976745325137,0.21270329499419843,131.93333333333328,17406.40444444443
1000,10,vm,810.0,48346.0,38906.0,80.47408265420097,0.3054035216685378,0.09327131104754503,-139.06666666666672,19339.537777777794
1000,10,vm,1037.0,47651.0,38029.0,79.80734926864075,-0.3613298638916831,0.13055927053998223,87.93333333333328,7732.271111111102
1000,10,vm,912.0,48733.0,39063.0,80.1571830176677,-0.011496114864726792,1.321606569829923E-4,-37.06666666666672,1373.9377777777818
1000,10,vm,882.0,49806.0,40031.0,80.37385054009557,0.20517140756314234,0.04209530648144106,-67.06666666666672,4497.9377777777845
1000,10,vm,736.0,53118.0,42999.0,80.94996046537896,0.7812813328465325,0.6104005210544542,-213.06666666666672,45397.404444444466
1000,10,vm,1124.0,49998.0,39525.0,79.05316212648506,-1.1155170060473694,1.2443781907808866,174.93333333333328,30601.671111111093
1000,10,vm,893.0,49482.0,39643.0,80.11600177842448,-0.052677354107956376,0.0027749036358150282,-56.06666666666672,3143.471111111117
1000,10,vm,1030.0,51419.0,40974.0,79.68649720920283,-0.4821819233296054,0.23249940718583748,80.93333333333328,6550.2044444444355
1000,10,vm,1015.0,46244.0,36476.0,78.87725975261655,-1.2914193799158795,1.6677640148223147,65.93333333333328,4347.204444444437
1000,10,vm,969.0,49217.0,39797.0,80.86027185728508,0.6915927247526525,0.47830049693079824,19.93333333333328,397.33777777777567
1000,10,vm,1006.0,49351.0,39476.0,79.99027375331806,-0.17840537921436805,0.03182847933262247,56.93333333333328,3241.4044444444385
1000,10,vm,1208.0,51492.0,41074.0,79.76773090965587,-0.40094822287656484,0.16075947742787552,258.9333333333333,67046.47111111108
1000,10,vm,1182.0,52601.0,42621.0,81.02697667344728,0.8582975409148474,0.7366746687404743,232.93333333333328,54257.937777777755
1000,10,vm,957.0,50196.0,40388.0,80.46059446967885,0.2919153371464205,0.08521456406130834,7.93333333333328,62.93777777777694
1000,10,vm,845.0,50274.0,40321.0,80.20249035286629,0.03381122033385964,0.0011431986204648035,-104.06666666666672,10829.871111111122
1000,10,vm,1426.0,49893.0,39507.0,79.18345258853948,-0.9852265439929511,0.9706713429882944,476.9333333333333,227465.4044444444
1000,10,vm,1069.0,54389.0,44053.0,80.99615731122103,0.8274781786885939,0.6847201362057924,119.93333333333328,14384.004444444432
1000,10,vm,974.0,47455.0,38084.0,80.25287114108103,0.0841920085485981,0.007088294303447215,24.93333333333328,621.6711111111084
1000,10,vm,1187.0,48089.0,38021.0,79.06381916862485,-1.104859963907586,1.2207155398458722,237.93333333333328,56612.271111111084
1000,10,vm,706.0,47309.0,37770.0,79.83681751886533,-0.3318616136671011,0.11013213062573227,-243.06666666666672,59081.40444444447
1000,10,vm,800.0,50600.0,40913.0,80.85573122529644,0.6870520927640058,0.47204057817140005,-149.06666666666672,22220.871111111126
200,10,vm,157.0,24193.0,23480.0,97.05286653164138,0.858326679323838,0.7367246884390867,-49.96666666666667,2496.667777777778
200,10,vm,165.0,23434.0,22629.0,96.56482034650507,0.37028049418752573,0.1371076443757583,-41.96666666666667,1761.2011111111112
200,10,vm,241.0,25087.0,24045.0,95.84645433890063,-0.34808551341691896,0.12116352465072007,34.03333333333333,1158.2677777777776
200,10,vm,262.0,25630.0,24646.0,96.16074912212251,-0.033790730195036645,0.0011418134471137611,55.03333333333333,3028.6677777777777
200,10,vm,183.0,23713.0,22736.0,95.87989710285497,-0.3146427494625783,0.09900005978937082,-23.96666666666667,574.4011111111112
200,10,vm,161.0,23058.0,22282.0,96.63457368375401,0.440033831436466,0.19362977280865618,-45.96666666666667,2112.9344444444446
200,10,vm,207.0,22828.0,21725.0,95.16821447345366,-1.0263253788638877,1.0533437833001027,0.03333333333333144,0.0011111111111109847
200,10,vm,197.0,26431.0,25483.0,96.41330256138625,0.21876270906869877,0.04785712287907614,-9.966666666666669,99.33444444444449
200,10,vm,240.0,24286.0,23315.0,96.00181174339126,-0.1927281089262891,0.03714412397030356,33.03333333333333,1091.201111111111
200,10,vm,172.0,24731.0,23970.0,96.92289029962396,0.7283504473064113,0.5304943740914494,-34.96666666666667,1222.667777777778
200,10,vm,503.0,25792.0,24546.0,95.16904466501241,-1.0254951873051397,1.0516403791860034,296.0333333333333,87635.73444444443
200,10,vm,180.0,24468.0,23595.0,96.43207454634624,0.23753469402869598,0.05642273086730622,-26.96666666666667,727.2011111111112
200,10,vm,184.0,24696.0,23753.0,96.18156786524133,-0.012971987076213054,1.682724487054385E-4,-22.96666666666667,527.4677777777779
200,10,vm,177.0,22666.0,21844.0,96.37342274772787,0.1788828954103252,0.03199909027038134,-29.96666666666667,898.0011111111112
200,10,vm,197.0,23784.0,22692.0,95.40867810292633,-0.7858617493912163,0.6175786891562229,-9.966666666666669,99.33444444444449
200,10,vm,205.0,25118.0,24304.0,96.75929612230273,0.5647562699851818,0.31894964448757557,-1.9666666666666686,3.867777777777785
200,10,vm,176.0,23812.0,23006.0,96.61515202418948,0.42061217187193733,0.17691459912682816,-30.96666666666667,958.9344444444446
200,10,vm,212.0,23366.0,22386.0,95.80587177950869,-0.38866807280885496,0.15106287082094938,5.033333333333331,25.334444444444426
200,10,vm,179.0,24362.0,23555.0,96.68746408340859,0.4929242310910382,0.24297429759669126,-27.96666666666667,782.1344444444445
200,10,vm,207.0,23430.0,22506.0,96.05633802816901,-0.13820182414853832,0.01909974419798351,0.03333333333333144,0.0011111111111109847
200,10,vm,202.0,26691.0,25904.0,97.05144056048856,0.8569007081710112,0.7342788236639805,-4.966666666666669,24.667777777777797
200,10,vm,183.0,25225.0,24455.0,96.94747274529237,0.752932892974826,0.5669079413234408,-23.96666666666667,574.4011111111112
200,10,vm,230.0,24189.0,23101.0,95.50208772582579,-0.6924521264917587,0.4794899474829586,23.03333333333333,530.5344444444444
200,10,vm,158.0,24344.0,23547.0,96.72609267170556,0.5315528193880112,0.2825483997993437,-48.96666666666667,2397.7344444444448
200,10,vm,168.0,25483.0,24704.0,96.94306007926853,0.748520226950987,0.560282530154757,-38.96666666666667,1518.4011111111113
200,10,vm,245.0,22441.0,21344.0,95.11162604162026,-1.082913810697292,1.1727023213989303,38.03333333333333,1446.5344444444443
200,10,vm,243.0,21480.0,20272.0,94.37616387337057,-1.8183759789469747,3.3064912008113683,36.03333333333333,1298.401111111111
200,10,vm,209.0,22175.0,21250.0,95.82863585118376,-0.3659040011337851,0.133885738045713,2.0333333333333314,4.134444444444437
200,10,vm,165.0,23238.0,22440.0,96.56596953266202,0.37142968034447676,0.1379600074408002,-41.96666666666667,1761.2011111111112
200,10,vm,201.0,25128.0,24286.0,96.64915631964342,0.45461646732587724,0.2066761323638604,-5.966666666666669,35.60111111111113
400,10,container,162.0,18075.0,16089.0,89.01244813278008,-0.28010134908969064,0.07845676576186474,-27.366666666666674,748.9344444444448
400,10,container,186.0,27019.0,23890.0,88.41926052037455,-0.87328896149522,0.7626336102693998,-3.3666666666666742,11.334444444444495
400,10,container,189.0,29565.0,26462.0,89.50448165060037,0.2119321687305984,0.044915244142854825,-0.36666666666667425,0.13444444444445
400,10,container,178.0,26143.0,23413.0,89.5574341123819,0.2648846305121282,0.07016386748154667,-11.366666666666674,129.2011111111113
400,10,container,225.0,32437.0,29509.0,90.97327126429694,1.6807217824271703,2.8248257099251646,35.633333333333326,1269.7344444444439
400,10,container,186.0,28539.0,25430.0,89.10613546375136,-0.18641401811841263,0.034750186151051875,-3.3666666666666742,11.334444444444495
400,10,container,195.0,30641.0,27408.0,89.448777781404,0.15622829953423434,0.024407281575358444,5.633333333333326,31.73444444444436
400,10,container,191.0,27864.0,24667.0,88.52641401091013,-0.7661354709596395,0.5869635598625487,1.6333333333333258,2.667777777777753
400,10,container,173.0,25040.0,22006.0,87.88338658146965,-1.4091629004001192,1.985740079864076,-16.366666666666674,267.86777777777803
400,10,container,179.0,26455.0,23411.0,88.4936684936685,-0.798880988201276,0.6382108333094472,-10.366666666666674,107.46777777777794
400,10,container,198.0,29598.0,26390.0,89.16142982633961,-0.13111965553015636,0.017192364066346864,8.633333333333326,74.53444444444432
400,10,container,179.0,27341.0,24243.0,88.66903185691818,-0.6235176249515888,0.38877422862527017,-10.366666666666674,107.46777777777794
400,10,container,213.0,31343.0,28165.0,89.86057492901126,0.568025447141494,0.3226529086002943,23.633333333333326,558.534444444444
400,10,container,191.0,31084.0,27840.0,89.56376270750225,0.2712132256324793,0.07355661375797412,1.6333333333333258,2.667777777777753
400,10,container,188.0,27880.0,24689.0,88.55451936872309,-0.738030113146678,0.5446884479112983,-1.3666666666666742,1.8677777777777984
400,10,container,192.0,25822.0,23352.0,90.43451320579351,1.1419637239237375,1.30408114675777,2.6333333333333258,6.934444444444405
400,10,container,176.0,26088.0,23146.0,88.72278442195646,-0.5697650599133084,0.3246322234980159,-13.366666666666674,178.66777777777799
400,10,container,199.0,30457.0,27180.0,89.24056867058476,-0.05198081128500576,0.0027020047418473817,9.633333333333326,92.80111111111097
400,10,container,194.0,31186.0,27940.0,89.59148335791701,0.29893387604724353,0.08936146224862876,4.633333333333326,21.46777777777771
400,10,container,187.0,28661.0,25635.0,89.44209901957363,0.14954953770386226,0.02236506422743892,-2.3666666666666742,5.601111111111147
400,10,container,183.0,24791.0,22440.0,90.51671977733855,1.224170295468781,1.4985929123081225,-6.366666666666674,40.53444444444454
400,10,container,200.0,31571.0,28277.0,89.56637420417472,0.27382472230495125,0.07497997854538367,10.633333333333326,113.06777777777762
400,10,container,197.0,27343.0,24536.0,89.73411842153385,0.44156893966408006,0.19498312847605997,7.633333333333326,58.26777777777766
400,10,container,155.0,17972.0,15833.0,88.0981526819497,-1.1943967999200709,1.4265837156593058,-34.366666666666674,1181.0677777777782
400,10,container,201.0,32144.0,28875.0,89.8301393728223,0.5375898909525318,0.2890028908543551,11.633333333333326,135.33444444444427
400,10,container,202.0,31668.0,28311.0,89.39939370973853,0.10684422786876269,0.011415689028872085,12.633333333333326,159.60111111111092
400,10,container,164.0,19475.0,17392.0,89.30423620025674,0.011686718386968664,1.3657938665631147E-4,-25.366666666666674,643.4677777777781
400,10,container,196.0,31025.0,27772.0,89.51490733279613,0.22235785092635751,0.04944301386858823,6.633333333333326,44.00111111111101
400,10,container,188.0,27718.0,24614.0,88.8015008297857,-0.4910486520840749,0.24112877871358682,-1.3666666666666742,1.8677777777777984
400,10,container,214.0,34751.0,31222.0,89.84489654973957,0.5523470678698033,0.305087283384369,24.633333333333326,606.8011111111107
1000,10,container,222.0,41930.0,32879.0,78.41402337228715,0.3899900467944093,0.15209223659870555,-12.333333333333343,152.11111111111134
1000,10,container,232.0,40227.0,30947.0,76.93091704576528,-1.0931162797274538,1.1949032010051892,-2.333333333333343,5.444444444444489
1000,10,container,235.0,41366.0,32119.0,77.64589276217183,-0.37814056332091184,0.14299028562865654,0.6666666666666572,0.4444444444444318
1000,10,container,242.0,45170.0,35795.0,79.24507416426832,1.2210408387755791,1.4909407299577697,7.666666666666657,58.77777777777763
1000,10,container,240.0,43065.0,33757.0,78.38616045512597,0.3621271296332367,0.13113605801640701,5.666666666666657,32.111111111111
1000,10,container,245.0,43251.0,33771.0,78.081431643199,0.057398317706258695,0.0032945668755086106,10.666666666666657,113.77777777777757
1000,10,container,260.0,40208.0,32780.0,81.52606446478313,3.502031139290395,12.26422210055958,25.666666666666657,658.7777777777773
1000,10,container,225.0,38619.0,29418.0,76.17493979647324,-1.8490935290194983,3.419146879061782,-9.333333333333343,87.11111111111128
1000,10,container,230.0,39294.0,30364.0,77.27388405354507,-0.750149271947663,0.5627239302036089,-4.333333333333343,18.77777777777786
1000,10,container,235.0,42347.0,32938.0,77.78118875008856,-0.24284457540417748,0.05897348780323524,0.6666666666666572,0.4444444444444318
1000,10,container,229.0,42822.0,33542.0,78.32889636168325,0.30486303619051114,0.0929414708352969,-5.333333333333343,28.444444444444546
1000,10,container,245.0,44875.0,35380.0,78.84122562674095,0.8171923012482125,0.6678032572193493,10.666666666666657,113.77777777777757
1000,10,container,236.0,43184.0,33905.0,78.51287513894034,0.4888418134476069,0.23896631857474493,1.6666666666666572,2.777777777777746
1000,10,container,226.0,39764.0,30614.0,76.9892364953224,-1.034796830170336,1.0708044797305754,-8.333333333333343,69.4444444444446
1000,10,container,232.0,41839.0,32493.0,77.66199000932144,-0.36204331617129526,0.13107536278430845,-2.333333333333343,5.444444444444489
1000,10,container,228.0,40857.0,31678.0,77.53383753090046,-0.4901957945922817,0.24029191703595842,-6.333333333333343,40.11111111111123
1000,10,container,233.0,42637.0,33367.0,78.2583202382907,0.23428691279795544,0.05489035750839678,-1.3333333333333428,1.777777777777803
1000,10,container,229.0,40209.0,30935.0,76.93551195006093,-1.0885213754318102,1.1848787847719597,-5.333333333333343,28.444444444444546
1000,10,container,230.0,43146.0,33926.0,78.63069577712882,0.6066624516360832,0.36803933022510305,-4.333333333333343,18.77777777777786
1000,10,container,258.0,46983.0,37878.0,80.62065002234851,2.596616696855776,6.7424182703902,23.666666666666657,560.1111111111106
1000,10,container,221.0,37989.0,28976.0,76.27471110058175,-1.7493222249109834,3.0601282465675133,-13.333333333333343,177.77777777777803
1000,10,container,240.0,42926.0,33479.0,77.99235894329777,-0.03167438219496432,0.001003266487432673,5.666666666666657,32.111111111111
1000,10,container,231.0,40627.0,31330.0,77.11620350998105,-0.9078298155116897,0.8241549739319887,-3.333333333333343,11.111111111111175
1000,10,container,236.0,42117.0,32929.0,78.18458104803285,0.16054772254011596,0.025775571212818055,1.6666666666666572,2.777777777777746
1000,10,container,226.0,38736.0,29587.0,76.38114415530772,-1.6428891701850148,2.6990848255112065,-8.333333333333343,69.4444444444446
1000,10,container,224.0,40351.0,31143.0,77.18024336447672,-0.8437899610160144,0.7119814983114072,-10.333333333333343,106.77777777777797
1000,10,container,224.0,39168.0,29916.0,76.37867647058823,-1.645356854904506,2.7071991799812474,-10.333333333333343,106.77777777777797
1000,10,container,221.0,40038.0,30843.0,77.03431739847146,-0.9897159270212796,0.9795376161995909,-13.333333333333343,177.77777777777803
1000,10,container,246.0,48459.0,38989.0,80.4577065147857,2.4336731892929606,5.922765192283371,11.666666666666657,136.1111111111109
1000,10,container,249.0,43278.0,34600.0,79.94824160081335,1.9242082753206091,3.702577486812313,14.666666666666657,215.11111111111083
800,10,container,228.0,39001.0,31619.0,81.07228019794364,-0.38398639893384257,0.14744555456618008,0.36666666666667425,0.13444444444445
800,10,container,223.0,36409.0,29571.0,81.21892938559148,-0.23733721128600394,0.056328951861017273,-4.633333333333326,21.46777777777771
800,10,container,219.0,38749.0,31519.0,81.34145397300576,-0.11481262387172819,0.01318193860031093,-8.633333333333326,74.53444444444432
800,10,container,238.0,38295.0,30904.0,80.69983026504765,-0.7564363318298319,0.5721959241121716,10.366666666666674,107.46777777777794
